arquivo,escopo,nome,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs
great_tables/_substitution.py,funcao,sub_values,4,11,8,16,15,24,46.0537,93.7654,2.9091,272.772,15.154,0.0313
great_tables/_substitution.py,funcao,_format_text,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_substitution.py,funcao,_is_match,4,7,6,11,11,17,27.6515,58.8103,3.1429,184.8325,10.2685,0.0196
great_tables/_databackend.py,funcao,_load_class,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_databackend.py,funcao,register_backend,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_databackend.py,funcao,__init_subclass__,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_databackend.py,funcao,__subclasshook__,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_scss.py,funcao,font_color,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
great_tables/_scss.py,funcao,css_add,2,6,5,8,8,13,17.5098,39.0,1.3333,52.0,2.8889,0.013
great_tables/_scss.py,funcao,compile_scss,6,18,11,22,24,33,90.5684,151.3038,3.6667,554.7805,30.8211,0.0504
great_tables/_styles.py,funcao,_to_html_style,4,6,4,7,10,11,23.5098,36.5412,2.3333,85.2628,4.7368,0.0122
great_tables/_styles.py,funcao,_evaluate_expressions,3,6,4,7,9,11,20.2647,34.8692,1.75,61.0211,3.3901,0.0116
great_tables/_styles.py,funcao,_from_row,3,6,4,7,9,11,20.2647,34.8692,1.75,61.0211,3.3901,0.0116
great_tables/_styles.py,funcao,_raise_if_requires_data,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,__init__,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,_from_spec,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,_iter_specs,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,color,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,font,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,size,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,align,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,v_align,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,style,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,weight,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,stretch,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,decorate,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,transform,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,whitespace,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_styles.py,funcao,_font_name,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/quarto.py,funcao,is_quarto_render,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_text.py,funcao,to_html,2,5,3,6,7,9,13.6096,25.2662,1.2,30.3194,1.6844,0.0084
great_tables/_text.py,funcao,to_latex,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_text.py,funcao,_md_html,3,7,4,8,10,12,24.4064,39.8631,1.7143,68.3368,3.7965,0.0133
great_tables/_text.py,funcao,_md_latex,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_text.py,funcao,_process_text,2,4,3,6,6,9,10.0,23.2647,1.5,34.897,1.9387,0.0078
great_tables/_text.py,funcao,_process_text_id,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_text.py,funcao,_html_escape,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_text.py,funcao,_latex_escape,1,2,1,2,3,3,2.0,4.7549,0.5,2.3774,0.1321,0.0016
great_tables/_text.py,funcao,escape_pattern_str_latex,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_text.py,funcao,process_string,1,1,1,1,2,2,0,2.0,0.5,1.0,0.0556,0.0007
great_tables/_locale.py,funcao,read_csv,0,0,0,0,0,0,0,0,0,0,0,0
great_tables/_locale.py,funcao,__init__,3,5,3,6,8,9,16.3645,27.0,1.8,48.6,2.7,0.009
